image_path,breed,brachy_score,hair_score,wrinkle_score
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2502.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1705.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3258.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2895.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_302.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_104.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2699.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1213.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1089.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3218.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1224.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1124.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2173.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2139.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2454.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2257.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1255.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2413.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1160.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2958.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2685.jpg,n02098286-West_Highland_white_terrier,3.2039347519827053,32.065217391304344,17.431192660550458
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1254.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1637.jpg,n02098286-West_Highland_white_terrier,2.4001814365233756,50.0,32.35294117647059
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2863.jpg,n02098286-West_Highland_white_terrier,2.0153095444745524,33.33333333333333,12.0
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3263.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1261.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3151.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1490.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1304.jpg,n02098286-West_Highland_white_terrier,2.5114028636586943,14.955357142857142,3.587962962962963
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_260.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1989.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1591.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_321.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2481.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1639.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1632.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3212.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3154.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3124.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_238.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_275.jpg,n02098286-West_Highland_white_terrier,1.5410604839806978,16.666666666666664,27.142857142857142
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_118.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_141.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_225.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1910.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1502.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1551.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1009.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2444.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1079.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1982.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2359.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1015.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3075.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3021.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3290.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1218.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2743.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2904.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1796.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1260.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1036.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_2299.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_278.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_1814.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4734.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_733.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4231.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_600.jpg,n02098286-West_Highland_white_terrier,5.905178284225444,36.25,11.11111111111111
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_6245.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_696.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_92.jpg,n02098286-West_Highland_white_terrier,8.862303855210182,34.183673469387756,9.75
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_526.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3424.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5357.jpg,n02098286-West_Highland_white_terrier,3.5242131598018935,28.14814814814815,29.629629629629626
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4250.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_749.jpg,n02098286-West_Highland_white_terrier,4.6626425864935825,47.22222222222222,7.894736842105263
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5353.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4546.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3476.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5700.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5604.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4370.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_6123.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_6254.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4154.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5472.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5414.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3954.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_345.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_771.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5036.jpg,n02098286-West_Highland_white_terrier,8.658033638092872,27.27272727272727,34.751773049645394
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5197.jpg,n02098286-West_Highland_white_terrier,2.613323004535484,44.31818181818182,20.676691729323306
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_6148.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_577.jpg,n02098286-West_Highland_white_terrier,3.9313015618596916,26.923076923076923,30.88235294117647
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_642.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_6516.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3573.jpg,n02098286-West_Highland_white_terrier,4.037702725710416,36.015325670498086,16.315789473684212
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_945.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_721.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5902.jpg,n02098286-West_Highland_white_terrier,5.201417842986829,20.652173913043477,9.722222222222223
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_437.jpg,n02098286-West_Highland_white_terrier,11.356180443350597,25.089605734767023,2.564102564102564
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5930.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_43.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3704.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3462.jpg,n02098286-West_Highland_white_terrier,4.199521025640314,25.892857142857146,23.214285714285715
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_626.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5979.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3480.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3293.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_758.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_6041.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4821.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_6205.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5794.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3701.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_6129.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4011.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_840.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3307.jpg,n02098286-West_Highland_white_terrier,5.961490030540126,28.212039532794247,15.18987341772152
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4445.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5052.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4120.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5672.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4827.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5015.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_6216.jpg,n02098286-West_Highland_white_terrier,4.509605197633746,41.30434782608695,10.424710424710424
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4106.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3995.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5106.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_830.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4414.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_6237.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4362.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5319.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_751.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3432.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_516.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_6390.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5549.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_47.jpg,n02098286-West_Highland_white_terrier,4.66129991170005,40.0,0.0
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4364.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5355.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_617.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_839.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5057.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_768.jpg,n02098286-West_Highland_white_terrier,2.6039404483662265,39.18495297805642,18.357487922705314
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5681.jpg,n02098286-West_Highland_white_terrier,3.2020454836772267,33.61344537815126,18.27956989247312
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3329.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4158.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4708.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5234.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_484.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_680.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_763.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5814.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5621.jpg,n02098286-West_Highland_white_terrier,5.522171690572091,30.10909090909091,14.921223354958293
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4689.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_5080.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_3911.jpg,n02098286-West_Highland_white_terrier,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02098286-West_Highland_white_terrier/n02098286_4876.jpg,n02098286-West_Highland_white_terrier,,,
